Type,domain_length,number_of_dots_in_domain,number_of_hyphens_in_domain,number_of_special_characters_in_domain,number_of_digits_in_domain,having_repeated_digits_in_domain,number_of_subdomains,average_subdomain_length,number_of_digits_in_subdomain,entropy_of_domain
1,25,5,0,0,40,0,4,3,0,3.59326969
1,27,1,0,0,0,0,1,23,0,3.726204631
1,24,2,0,0,0,0,2,16,0,3.490601563
1,28,7,0,0,0,0,3,3,0,3.628085279
1,18,3,0,0,0,0,2,3,0,3.308270835
1,20,2,0,2,19,0,2,3,0,3.58418372
1,11,3,0,0,3,1,2,2,0,2.913977073
1,9,1,2,0,28,0,1,5,0,2.725480557
1,22,3,0,0,20,0,2,3,0,3.629219687
1,21,3,0,0,0,0,2,8,0,3.630412661
1,30,2,0,0,0,0,2,12,0,3.840223929
1,13,1,0,1,19,0,1,10,0,3.39274741
1,25,2,0,0,0,0,2,18,0,3.89366069
1,14,7,1,1,2,0,2,3,0,3.039148672
1,20,3,1,1,0,0,2,3,0,3.58418372
1,8,1,2,0,0,0,1,5,0,2.5
1,10,5,1,1,2,0,1,6,0,2.846439345
1,34,4,0,0,0,0,4,4,0,3.804826357
1,49,7,0,0,20,0,7,6,0,3.968889376
1,17,1,0,0,0,0,1,13,0,3.263933429
1,20,2,0,0,1,0,2,11,0,3.546439345
1,10,5,0,0,2,0,1,6,1,3.121928095
1,25,3,0,4,24,0,2,3,0,3.70346519
1,21,2,0,0,25,0,2,3,0,3.422577995
1,16,1,0,0,22,0,1,12,0,3.75
1,12,6,1,1,2,0,2,3,0,2.855388542
1,12,3,0,0,83,0,2,3,0,2.688721876
1,21,4,0,4,0,0,3,3,0,3.653756708
1,13,5,1,7,8,0,1,9,0,3.39274741
1,12,1,0,0,0,0,1,9,0,3.022055209
1,6,1,0,0,2,0,1,3,0,2.584962501
1,13,2,0,0,5,0,1,9,0,3.39274741
1,15,3,0,0,0,0,1,11,0,3.240223929
1,13,2,0,0,2,0,1,9,0,3.39274741
1,18,4,2,0,1,0,3,3,0,3.239097918
1,43,5,5,0,16,0,2,5.6,0,3.998728057
1,15,2,0,0,0,0,2,9,0,3.006238929
1,33,3,1,0,5,1,3,8,1,4.043801695
1,22,2,1,0,0,0,2,3,0,3.606936732
1,13,2,0,0,0,0,1,9,0,2.931208949
1,28,2,0,0,2,0,2,4,0,3.940759833
1,46,5,0,3,28,0,5,3,0,3.92664648
1,16,1,0,0,1,0,1,12,0,3.375
1,18,4,1,2,3,0,2,3,0,3.419381946
1,18,3,0,1,8,0,2,6,0,3.503258335
1,29,2,0,0,4,0,2,3,0,3.909368064
1,29,2,1,0,16,0,2,19,0,3.538509874
1,20,2,0,1,0,0,1,16,0,3.546439345
1,8,2,1,3,49,0,1,5,0,2.75
1,37,7,1,0,10,1,6,2,2,3.972306406
1,12,1,0,0,0,0,1,8,0,3.251629167
1,18,3,0,2,2,0,2,9,0,3.419381946
1,17,1,1,2,0,0,1,6,0,3.572469459
1,21,2,0,0,0,0,2,14,0,3.463280518
1,23,3,2,0,1,0,2,5,1,3.762267391
1,21,3,0,0,4,1,2,6,1,3.784941827
1,16,1,0,0,27,0,1,13,0,3.5
1,10,1,0,0,1,0,1,6,1,3.321928095
1,7,1,0,1,2,0,1,4,0,2.807354922
1,21,2,0,0,1,0,1,17,0,4.106603137
1,30,4,0,0,0,0,2,8,0,3.723231429
1,24,2,0,0,0,0,2,3,0,3.803508855
1,163,12,5,0,29,1,12,3,0,4.816370183
1,28,5,2,0,3,1,2,4.5,0,4.110577243
1,25,2,4,0,3,1,2,9,2,3.65366069
1,13,2,0,0,2,0,1,9,0,3.39274741
1,13,6,1,1,2,0,2,3,0,3.026986833
1,23,2,0,0,1,0,2,15,0,3.708132065
1,14,2,1,0,0,0,2,4,0,3.378783493
1,17,1,0,0,20,0,1,13,1,3.616874606
1,18,3,1,0,0,0,1,14,0,3.281036113
1,17,3,0,0,0,0,2,3,0,3.4548224
1,19,3,1,0,1,0,3,3,0,3.431623566
1,6,1,0,0,6,0,1,3,1,2.584962501
1,32,9,1,3,1,0,6,2,0,3.694548828
1,19,2,0,0,20,0,2,7,1,3.681880803
1,21,3,0,0,0,0,2,3,0,3.784941827
1,13,2,0,0,3,0,1,9,0,3.39274741
1,10,3,2,0,0,0,2,14.5,0,3.292770194
1,25,7,0,0,0,0,3,3,0,3.27326969
1,15,2,0,0,0,0,1,11,0,3.240223929
1,32,11,0,0,0,0,6,5,0,3.441428032
1,9,1,0,1,19,0,1,6,0,2.947702779
1,6,1,0,0,1,0,1,3,0,2.584962501
1,13,3,0,0,0,0,2,3,0,2.87314068
1,14,2,0,3,19,0,1,10,0,3.521640636
1,46,5,3,2,22,0,4,4,0,3.971734174
1,16,3,0,1,0,0,1,13,0,3.452819531
1,23,2,1,0,19,0,2,3,0,3.675310869
1,25,3,0,0,0,0,2,4,0,3.749275071
1,17,1,0,0,0,0,1,12,0,3.028639312
1,21,3,0,0,0,0,3,3,0,3.522571589
1,25,2,0,0,4,0,2,16,3,4.05366069
1,18,3,0,0,0,0,2,11,0,3.614369446
1,35,2,0,0,0,0,2,22,0,3.84015686
1,8,1,0,0,1,0,1,110,0,3.75326969
1,9,6,1,1,2,0,1,5,0,2.641604168
1,20,2,0,0,89,0,1,16,0,3.48418372
1,14,1,0,0,0,0,1,10,0,3.378783493
1,20,1,2,0,22,0,1,4.666666667,0,3.88418372
1,28,3,1,3,15,1,2,16,3,3.695947226
1,20,7,1,1,0,0,3,3,0,3.40869497
1,13,3,0,0,0,0,2,6,0,2.315824334
1,12,1,0,0,0,0,1,8,0,3.418295834
1,24,2,0,0,0,0,2,4,0,3.886842188
1,45,4,1,0,0,0,4,3,0,3.619305041
1,13,3,0,2,7,0,1,9,0,3.026986833
1,26,1,0,0,1,0,1,23,0,3.902174814
1,26,2,2,0,1,0,2,4,1,4.10390991
1,33,5,0,0,1,0,5,8,0,3.942438726
1,14,3,3,0,38,0,1,10,0,3.378783493
1,9,2,1,0,0,0,1,5,0,2.947702779
1,23,3,0,0,24,0,2,3,0,3.795088586
1,69,9,0,2,19,1,7,8,0,4.562335371
1,20,2,0,1,0,0,2,10,0,3.421928095
1,13,6,1,1,2,0,2,3,0,2.565448372
1,8,1,0,0,3,0,1,4,0,3
1,26,2,0,0,2,1,2,16,0,3.902174814
1,26,4,4,0,7,1,1,6.666666667,7,3.854285872
1,9,1,0,0,2,0,1,5,0,2.725480557
1,9,5,1,1,2,0,1,5,0,2.947702779
1,9,2,2,1,48,0,1,5,0,2.947702779
1,6,1,0,0,0,0,1,3,0,2.584962501
1,13,2,0,0,3,0,1,9,0,3.39274741
1,17,2,1,0,5,0,1,6.5,0,3.381580488
1,13,2,0,0,1,0,1,9,0,3.39274741
1,17,6,0,2,1,0,3,3,0,3.013070929
1,137,9,7,0,27,1,9,3,0,4.721248994
1,34,2,3,0,33,1,2,7.5,0,4.197325709
1,28,3,0,0,0,0,1,25,0,3.753434386
1,12,2,0,0,2,0,1,8,2,3.418295834
1,8,1,0,1,0,0,1,5,0,2.75
1,27,2,1,1,0,0,1,11.5,0,3.856196298
1,14,7,1,1,2,0,2,3,0,2.896291529
1,16,3,0,0,4,1,2,7,1,3.155639062
1,20,3,1,0,0,0,2,3,0,3.48418372
1,16,1,0,0,21,0,1,13,0,3.5
1,31,3,0,0,5,1,2,22,4,3.913400746
1,16,3,1,0,0,0,2,10,0,3.5
1,13,1,0,0,0,0,1,9,0,3.085055103
1,16,6,1,7,12,0,2,3,0,3.577819531
1,25,4,0,0,0,0,4,5,0,3.619470571
1,15,1,2,0,16,0,1,11,0,2.923231429
1,17,2,0,0,0,0,2,3,0,3.146286371
1,15,4,1,0,2,0,2,3,0,2.872905595
1,20,2,0,0,1,0,2,10,0,3.421928095
1,27,2,0,0,3,1,2,14,0,3.954530448
1,24,6,1,7,8,0,4,2,0,3.522055209
1,22,4,1,0,1,0,2,3,0,3.788754914
1,13,3,0,0,9,1,2,3,0,3.026986833
1,11,2,1,0,0,0,1,8,0,3.277613437
1,18,3,0,0,3,0,2,3,0,3.308270835
1,12,3,0,0,0,0,1,8,0,3.418295834
1,102,11,0,0,19,1,11,4,0,4.551752879
1,15,1,1,0,0,0,1,5.5,0,3.373557262
1,18,4,1,0,4,0,2,3,0,3.572431251
1,8,1,0,0,0,0,1,4,0,2.155639062
1,21,5,1,0,19,0,3,6,0,3.308751351
1,17,6,1,1,2,0,3,3,0,3.292770194
1,14,2,1,6,6,0,1,10,0,3.521640636
1,18,3,1,3,6,0,2,12,0,3.614369446
1,37,3,3,0,22,1,2,9,0,4.023661393
1,14,2,0,0,0,0,2,6,0,3.093069208
1,39,7,1,4,14,1,5,6,3,4.262984194
1,26,2,0,0,0,0,1,21,0,3.921029622
1,17,1,0,0,0,0,1,13,0,3.734521665
1,17,3,0,1,0,0,2,3,0,3.4548224
1,34,4,3,1,3,0,2,18,0,3.914689224
1,16,3,1,0,19,0,2,2,0,3.327819531
1,13,7,1,1,2,0,2,3,0,2.661226256
1,11,6,1,1,2,0,2,3,0,2.663532755
1,33,5,1,0,1,0,5,8,0,3.942438726
1,30,4,1,0,0,0,3,15,0,3.28591758
1,14,5,0,2,1,0,2,3,0,3.182005815
1,26,3,0,0,7,0,2,19,0,3.613337314
1,17,1,1,0,0,0,1,13,0,3.292770194
1,20,2,2,2,62,0,1,17,0,3.546439345
1,24,3,0,0,0,0,2,3,0,3.501629167
1,35,5,2,0,3,0,4,3,0,4.071581588
1,27,3,0,0,29,1,2,15,9,3.986187965
1,18,2,0,0,22,0,2,11,0,2.974937501
1,20,2,0,0,0,0,1,16,0,3.646439345
1,15,4,0,6,10,0,2,3,0,3.456564762
1,20,1,0,0,23,0,1,16,0,3.241446071
1,36,3,0,0,33,1,3,15,15,4.308270835
1,25,3,2,3,38,0,2,3,0,3.86346519
1,95,9,1,0,36,1,8,3,0,4.543334494
1,49,7,0,0,20,0,7,6,0,3.968889376
1,20,1,2,0,20,0,1,16,0,3.246439345
1,20,2,0,0,0,0,2,10,0,3.421928095
1,15,1,0,0,0,0,1,11,0,3.456564762
1,19,2,0,0,1,0,1,15,0,3.536886724
1,12,2,0,1,28,0,1,8,0,3.251629167
1,18,2,0,0,0,0,2,12,0,3.725480557
1,22,2,1,0,0,0,2,3,0,3.481714573
1,12,2,0,0,18,0,1,8,0,3.418295834
1,19,2,2,0,2,0,1,4.666666667,2,3.536886724
1,28,2,2,0,5,1,2,4.666666667,5,4.280394654
1,20,3,0,0,0,0,2,8,0,3.621928095
1,39,6,3,0,9,1,6,3,2,3.977208629
1,19,3,0,0,3,1,2,10,0,3.721611724
1,14,2,0,0,16,0,1,10,2,3.664497779
1,19,4,0,0,38,0,3,5,0,3.471354487
1,18,1,0,1,2,0,1,14,0,3.836591668
1,21,2,0,0,21,0,2,3,0,3.422577995
1,60,7,0,0,29,1,7,6,0,4.439957055
1,31,2,1,0,0,0,2,3,0,3.708093392
1,20,2,0,0,0,0,2,13,0,3.48418372
1,24,3,0,0,0,0,3,3,0,3.823934896
1,15,2,0,0,1,0,2,6,0,3.240223929
1,21,3,0,0,0,0,2,14,0,3.24946028
1,10,1,0,0,24,0,1,6,1,2.921928095
1,20,2,0,0,3,0,2,9,0,3.28418372
1,114,7,4,0,24,1,7,6,0,4.701820801
1,20,2,0,0,0,0,1,16,0,3.621928095
1,25,3,0,0,0,0,2,3,0,3.349275071
1,27,3,1,0,0,0,2,3,0,3.630275355
1,18,4,0,1,0,0,2,3,0,3.308270835
1,29,3,0,0,25,1,2,15,9,4.23729134
1,21,5,2,0,0,0,2,3,0,3.784941827
1,18,3,0,0,0,0,1,14,0,3.572431251
1,15,2,0,0,0,0,1,11,0,3.506890596
1,20,4,0,0,0,0,2,3,0,3.58418372
1,38,5,0,0,0,0,4,8,0,3.977804816
1,21,3,1,0,9,1,2,3,0,3.725650756
1,16,8,2,2,36,0,1,12,0,3.375
1,40,5,1,0,0,0,5,6,0,3.972573884
1,18,2,2,2,24,0,1,14,0,3.614369446
1,9,1,0,0,1,0,1,5,0,3.169925001
1,15,2,0,0,18,0,1,11,0,3.189898095
1,22,3,2,2,26,0,2,3,0,3.606936732
1,17,3,0,0,1,0,2,3,0,3.4548224
1,16,7,0,2,37,0,1,12,0,2.852217001
1,8,5,1,14,6,0,1,4,1,3
1,11,2,0,0,26,0,1,7,0,2.913977073
1,9,2,1,0,1,0,1,6,0,3.169925001
1,173,7,10,0,39,1,7,6,0,4.702182681
1,14,4,1,0,0,0,2,3,0,3.324862958
1,14,7,1,7,8,0,2,3,0,2.896291529
1,14,3,0,0,0,0,2,8,0,3.093069208
1,22,3,1,0,0,0,2,3,0,3.447401505
1,22,2,1,0,0,0,2,6,0,3.6412498
1,16,2,0,0,0,0,2,3,0,3.452819531
1,13,6,2,0,10,1,3,2,2,2.661226256
1,25,5,0,0,32,0,4,3,0,3.59326969
1,37,2,3,0,33,1,2,9,0,3.938654717
1,21,1,0,0,0,0,1,17,0,3.784941827
1,19,2,2,0,19,0,2,3,0,3.321104331
1,12,2,0,2,1,0,1,8,0,3.418295834
1,13,2,0,0,34,0,1,9,0,3.238901257
1,20,2,1,0,0,0,2,3,0,3.521928095
1,20,9,1,3,18,0,1,16,0,3.546439345
1,18,2,1,0,0,0,2,3,0,3.281036113
1,23,2,0,0,15,0,2,7,0,3.757925414
1,26,1,0,0,3,0,1,23,0,3.902174814
1,10,3,1,1,0,0,1,30,0,3.155639062
1,12,3,0,0,0,0,1,8,0,3.022055209
1,20,3,0,1,0,0,2,3,0,3.40869497
1,33,7,0,0,0,0,6,2,0,3.429721013
1,26,5,2,2,1,0,3,5.5,0,3.613337314
1,22,1,0,0,0,0,1,18,0,3.754441846
1,23,6,1,4,1,0,1,18,0,3.464234653
1,51,4,4,0,9,1,3,8,5,4.257935823
1,14,5,1,0,0,0,1,10,0,3.521640636
1,19,2,0,0,0,0,2,3,0,3.576617645
1,22,6,0,1,0,0,3,3,0,3.538310596
1,27,1,1,0,27,0,1,23,0,3.884155095
1,14,2,0,0,0,0,1,8,0,3.521640636
1,9,2,0,0,0,0,2,1,0,2.725480557
1,33,1,4,0,0,0,1,5.2,0,3.870003589
1,12,1,0,0,1,0,1,8,0,3.188721876
1,20,3,0,0,0,0,3,3,0,3.30869497
1,55,2,2,2,0,0,2,12.66666667,0,4.10657546
1,16,2,0,2,0,0,1,12,0,3.375
1,16,3,0,0,36,0,2,6,0,3.625
1,15,8,0,1,0,0,2,8,0,3.373557262
1,20,2,0,0,0,0,2,10,0,3.421928095
1,8,6,0,4,1,0,1,5,0,2.75
1,12,4,0,2,2,0,1,8,0,3.022055209
1,25,6,0,0,1,0,3,3,0,3.46346519
1,12,3,0,2,0,0,2,3,0,2.855388542
1,18,4,0,0,0,0,2,3,0,3.086048612
1,73,10,2,0,2,0,10,7,0,4.335955862
1,20,2,0,0,2,0,1,16,0,3.521928095
1,28,3,0,0,0,0,3,3,0,3.79790269
1,17,7,1,1,0,0,3,3,0,3.175123135
1,12,5,0,0,0,0,2,3,0,3.022055209
1,27,3,3,0,0,0,2,8,0,3.838039817
1,28,3,1,0,0,0,2,6,0,3.485228136
1,35,8,1,2,7,1,6,3,0,4.15029266
1,18,1,0,0,2,0,1,14,2,3.836591668
1,13,1,0,0,0,0,1,9,0,3.238901257
1,21,5,1,0,0,0,2,3,0,3.784941827
1,30,7,0,2,29,0,5,3,0,3.936243413
1,29,2,0,0,2,0,2,16,2,3.978333581
1,41,3,1,2,15,1,2,16,15,4.570609017
1,13,2,0,0,6,0,1,9,0,3.39274741
1,42,3,1,0,0,0,3,8,0,3.976033055
1,17,3,0,0,17,0,3,3,0,3.572469459
1,27,3,0,0,0,0,3,3,0,3.513784724
1,23,3,0,0,9,0,2,8,1,4.055958152
1,14,1,0,2,0,0,1,10,0,3.182005815
1,35,2,4,3,38,1,2,8,0,4.05757516
1,13,2,0,0,0,0,2,3,0,2.87314068
1,21,6,0,0,8,0,2,3,0,3.558518613
1,16,3,0,0,36,0,2,6,0,3.625
1,11,3,1,5,10,0,1,7,0,3.277613437
1,33,5,0,0,1,0,5,8,0,3.942438726
1,85,6,4,0,33,1,6,6,0,4.492360339
1,19,3,1,0,1,0,2,3,0,3.471354487
1,17,3,0,0,17,0,3,3,0,3.572469459
1,13,2,0,0,2,0,1,9,0,3.39274741
1,13,5,0,0,1,0,2,3,0,2.661226256
1,24,2,0,0,0,0,1,21,0,3.303508855
1,12,4,3,4,6,1,2,5,3,3.251629167
1,14,6,1,1,2,0,2,3,0,3.039148672
1,17,3,0,0,17,0,3,3,0,3.572469459
1,24,4,2,2,0,0,4,3,0,3.386842188
1,18,6,1,0,2,0,2,11,0,3.503258335
1,13,2,0,0,2,0,1,9,0,3.39274741
1,15,2,1,0,0,0,1,11,0,3.056564762
1,18,2,0,0,0,0,2,7,0,3.683542362
1,9,1,0,0,0,0,1,6,0,3.169925001
1,11,1,2,1,3,0,1,8,0,3.459431619
1,14,1,0,0,3,0,1,10,0,3.182005815
1,17,2,0,0,0,0,1,13,0,3.337175341
1,26,3,1,2,56,0,2,3,0,3.397581911
1,11,2,1,0,1,0,1,7,1,3.459431619
1,14,3,0,0,4,0,2,7,0,3.235926351
1,19,3,2,2,2,0,3,3,0,3.260828171
1,16,7,1,0,41,0,1,12,0,3.327819531
1,29,2,2,1,27,0,1,12,0,3.745406426
1,14,2,0,0,21,0,1,10,2,3.664497779
1,22,2,0,0,0,0,2,3,0,3.42511855
1,21,3,1,0,19,0,2,14,0,3.463280518
1,20,3,1,0,0,0,2,3,0,3.446439345
1,21,3,0,0,0,0,2,3,0,3.368042423
1,22,2,2,0,0,0,1,18,0,3.788754914
1,26,8,1,3,1,0,5,2,0,3.657385277
1,26,8,1,3,1,0,5,2,0,3.657385277
1,29,3,0,0,0,0,3,12,0,3.762310736
1,22,3,0,0,0,0,3,3,0,3.663532755
1,13,6,0,0,10,1,3,2,2,2.661226256
1,21,3,0,0,0,0,2,12,0,3.558518613
1,11,3,1,0,0,0,1,7,0,2.845350937
1,17,5,1,0,1,0,2,3,0,3.572469459
1,36,2,0,0,4,1,2,23,4,4.194385683
1,24,4,0,0,4,0,3,8,0,3.438721876
1,13,2,0,0,2,0,1,9,0,3.39274741
1,4,1,0,0,1,0,1,1,0,2
1,37,4,0,0,0,0,3,3,0,3.823393568
1,18,2,0,0,2,0,2,7,1,3.46132014
1,13,3,1,0,0,0,1,9,0,3.334679141
1,18,3,0,0,0,0,2,3,0,3.350209029
1,23,2,2,0,7,0,1,19,0,3.257500414
1,13,2,0,0,1,0,1,9,0,3.39274741
1,20,3,0,0,1,0,2,4,0,3.68418372
1,69,6,2,0,22,0,6,6,0,4.217169479
1,16,1,5,0,30,1,1,13,3,3.327819531
1,22,1,0,0,0,0,1,18,0,3.572623664
1,23,3,0,0,1,0,3,3,0,3.762267391
1,18,3,4,0,0,0,2,3,0,3.572431251
1,10,2,1,0,0,0,1,8,0,3.588354347
1,13,4,0,0,0,0,3,3,0,2.81507241
1,18,1,0,0,4,0,1,15,0,3.281036113
1,29,6,1,0,0,0,5,2,0,3.922828737
1,34,2,0,0,0,0,2,21,0,3.892486651
1,13,2,0,0,0,0,1,9,0,3.39274741
1,31,3,0,0,5,1,3,3,0,3.864698326
1,12,1,0,0,0,0,1,9,0,3.022055209
1,15,1,0,0,0,0,1,9,0,3.456564762
1,15,3,0,0,0,0,1,11,0,3.240223929
1,24,3,1,0,0,0,3,3,0,3.65726823
1,10,2,1,0,0,0,1,7,0,3.121928095
1,15,1,0,0,0,0,1,11,0,2.706890596
1,26,2,0,0,2,0,2,13,2,4.056020968
1,14,3,0,0,0,0,2,8,0,3.039148672
1,13,2,0,0,0,0,2,2,0,3.180832987
1,11,3,0,1,2,0,1,7,2,3.277613437
1,26,4,1,0,1,0,3,3,0,3.891995487
1,24,2,0,0,2,0,2,16,1,4.084962501
1,17,1,1,0,24,0,1,13,0,3.337175341
1,27,3,0,0,0,0,3,3,0,3.633974076
1,22,4,0,1,3,0,3,6,0,3.538310596
1,13,1,0,0,0,0,1,10,0,3.238901257
1,25,4,3,2,34,0,3,3,0,3.67326969
1,17,3,2,2,16,0,2,3,0,3.337175341
1,19,2,1,0,0,0,2,3,0,3.681880803
1,10,1,0,0,1,0,1,6,0,2.921928095
1,26,3,0,0,6,1,2,11,3,4.315824334
1,12,2,0,1,28,0,1,8,0,3.251629167
1,9,1,1,0,1,0,1,5,0,3.169925001
1,12,2,0,2,20,0,1,8,0,3.251629167
1,28,3,0,0,6,1,2,18,4,3.767375798
1,17,5,0,1,0,0,4,3,0,3.219528282
1,24,3,0,0,1,0,2,12,0,3.486440502
1,9,2,0,0,0,0,1,5,0,2.947702779
1,12,3,2,0,0,0,1,9,0,3.251629167
1,11,3,0,0,0,0,2,3,0,2.481714573
1,27,2,0,0,0,0,2,16,0,3.630275355
1,21,3,0,0,5,1,2,9,4,3.653756708
1,16,2,1,1,0,0,1,5.5,0,3.875
1,15,2,0,0,0,0,2,8,0,3.189898095
1,16,3,1,0,0,0,2,3,0,3.452819531
1,30,9,2,3,2,0,2,23,0,3.739572262
1,18,1,0,0,26,0,1,14,0,3.46132014
1,11,1,1,0,0,0,1,8,0,2.913977073
1,13,2,0,0,0,0,1,9,0,3.180832987
1,26,2,0,0,16,1,2,15,7,3.979097891
1,13,2,0,0,4,0,1,9,0,3.39274741
1,12,2,0,1,28,0,1,8,0,3.251629167
1,36,3,4,1,17,1,3,15,15,4.218128821
1,38,3,4,0,8,1,2,5.2,8,4.027808356
1,13,3,0,0,0,0,2,6,0,3.238901257
1,15,7,1,1,2,0,2,3,0,3.189898095
1,23,2,1,0,5,0,1,9.5,0,3.534219021
1,24,3,1,0,0,0,2,3,0,3.668295834
1,19,3,0,1,1,0,2,7,1,3.721611724
1,18,4,1,0,0,0,3,3,0,3.308270835
1,13,1,0,0,0,0,1,9,0,3.026986833
1,13,2,0,0,21,0,1,9,0,3.39274741
1,17,3,1,0,0,0,1,13,0,3.381580488
1,14,3,0,0,0,0,2,3,0,3.039148672
1,14,4,0,6,13,1,2,3,0,3.039148672
1,19,2,0,1,1,0,1,15,0,3.431623566
1,26,3,1,1,3,0,2,20,0,3.642371449
1,13,1,0,0,0,0,1,9,0,3.546593564
1,18,4,0,4,41,0,3,3,0,3.530493057
1,16,4,1,0,0,0,1,12,0,3.5
1,22,2,0,2,3,0,1,18,0,3.386266143
1,19,2,0,0,1,0,2,10,0,3.681880803
1,14,3,0,0,0,0,1,10,0,3.521640636
1,18,2,0,0,18,0,2,11,0,2.974937501
1,26,3,1,0,0,0,3,9,0,3.767183468
1,9,3,0,0,0,0,1,5,0,3.169925001
1,12,2,1,1,1,0,1,8,0,3.251629167
1,22,3,1,0,2,0,2,3,0,3.732158891
1,44,7,1,0,0,0,5,6,0,4.036040926
1,16,2,0,0,0,0,1,12,0,3.5
1,23,5,0,0,37,0,4,3,0,3.534219021
1,31,8,7,1,28,0,5,4,1,3.84566315
1,22,3,1,0,0,0,2,3,0,3.447401505
1,13,2,3,0,0,0,1,1.5,0,3.180832987
1,5,1,0,0,2,0,1,2,0,2.321928095
1,17,3,0,0,3,1,2,10,1,3.499227547
1,35,9,1,3,1,0,6,2,0,3.604023646
1,10,2,0,0,0,0,1,7,0,2.921928095
1,17,6,0,0,10,0,2,3,0,3.292770194
1,25,4,0,0,38,0,3,6,0,3.83326969
1,22,3,2,0,0,0,2,4.333333333,0,3.697845823
1,13,2,2,0,1,0,1,9,0,3.238901257
1,22,5,0,0,0,0,2,3,0,3.572623664
1,20,3,1,0,1,0,2,3,0,3.58418372
1,23,5,1,1,0,0,1,9.5,0,3.534219021
1,32,3,0,0,0,0,3,17,0,3.655639062
1,23,2,3,0,14,1,2,6,0,3.914866304
1,20,6,0,0,1,0,2,3,1,3.446439345
1,11,3,1,2,0,0,1,7,0,3.277613437
1,6,3,5,3,22,0,1,3,0,2.251629167
1,19,2,1,0,0,0,2,3,0,3.471354487
1,39,6,3,0,9,1,5,6,0,4.211702142
1,11,1,0,0,4,0,1,7,0,3.277613437
1,22,6,0,2,1,0,3,3,0,3.265583323
1,18,6,1,1,2,0,2,3,0,3.350209029
1,13,4,0,0,25,1,3,2,2,2.81507241
1,14,2,0,0,9,0,1,10,1,3.324862958
1,14,6,1,1,2,0,2,3,0,3.039148672
1,18,7,1,0,43,0,1,14,0,3.46132014
1,28,3,0,0,5,1,3,9,0,3.994680368
1,20,7,0,1,2,0,2,8,0,3.141446071
1,12,2,1,0,0,0,1,3.5,0,3.418295834
1,15,7,1,1,2,0,2,3,0,3.189898095
1,14,1,0,0,0,0,1,10,0,3.182005815
1,15,3,2,2,1,0,1,11,0,3.189898095
1,15,7,1,1,2,0,3,4,0,3.006238929
1,25,3,1,0,20,0,2,6,0,3.62346519
1,20,7,1,1,2,0,3,3,0,3.38418372
1,11,2,0,1,9,0,1,7,0,3.095795255
1,18,4,1,0,21,0,3,3,0,3.308270835
1,15,2,0,0,0,0,2,3,0,3.240223929
1,24,3,0,0,0,0,2,3,0,3.688721876
1,29,2,1,0,0,0,2,3,0,3.762310736
1,8,1,0,0,1,0,1,5,0,2.75
1,26,3,0,0,8,0,3,9,4,3.844106545
1,29,4,1,0,1,0,2,3,0,3.581444788
1,24,3,0,0,0,0,2,3,0,3.688721876
1,28,4,0,0,0,0,3,14,0,3.668986958
1,19,4,2,0,20,0,2,3,0,3.471354487
1,12,1,2,0,24,0,1,8,0,3.418295834
1,16,3,0,0,0,0,2,10,0,3.577819531
1,12,3,0,0,0,0,2,3,0,2.584962501
1,18,1,0,0,0,0,1,14,0,3.572431251
1,14,1,0,1,60,0,1,11,0,3.324862958
1,17,3,2,0,0,0,1,13,0,3.169248696
1,12,3,0,0,96,0,2,3,0,2.688721876
1,13,2,1,0,0,0,1,10,0,3.546593564
1,26,6,0,2,25,0,4,6,0,3.979097891
1,30,7,0,2,21,1,5,3,0,3.869576746
1,27,8,0,3,1,0,5,2,0,3.574357762
1,26,2,0,0,0,0,2,3,0,3.74832866
1,15,4,0,1,13,0,2,3,0,3.189898095
1,69,11,0,0,28,0,11,6,0,4.041030156
1,13,5,0,0,10,1,3,3,3,2.87314068
1,22,4,1,0,0,0,3,3,0,3.322179346
1,11,3,1,0,0,0,2,5,0,2.913977073
1,17,6,0,2,1,0,3,3,0,3.013070929
1,22,4,0,0,21,0,2,16,0,3.413088436
1,15,3,1,1,0,0,1,11,0,3.189898095
1,40,2,3,0,15,0,1,8.5,0,3.937326145
1,7,1,0,0,7,0,1,4,0,2.807354922
1,14,4,0,0,13,0,1,10,2,3.664497779
1,25,2,1,0,0,0,1,21,0,3.70346519
1,13,2,0,0,2,0,1,9,0,3.39274741
1,30,2,0,0,0,0,1,26,0,3.555913095
1,16,3,0,0,0,0,2,3,0,3.327819531
1,14,3,0,0,0,0,2,8,0,3.093069208
1,13,6,1,1,5,1,2,3,0,2.87314068
1,18,1,0,0,0,0,1,14,0,3.683542362
1,11,2,1,1,0,0,1,7,0,2.913977073
1,17,3,0,1,1,0,2,3,0,3.4548224
1,11,3,0,3,2,0,2,4,0,3.277613437
1,28,8,1,3,1,0,5,2,0,3.651478923
1,32,2,2,0,0,0,2,7,0,3.730337797
1,19,2,0,0,0,0,1,15,0,3.642149882
1,18,4,0,0,0,0,3,3,0,3.308270835
1,13,7,1,1,2,0,2,3,0,2.87314068
1,26,7,1,0,2,0,2,3,0,3.87314068
1,11,2,3,0,3,0,1,7,0,3.095795255
1,10,2,0,3,14,0,1,6,0,2.921928095
1,22,3,1,0,0,0,2,15,0,3.879664005
1,19,2,1,0,0,0,1,14,0,3.616348566
1,23,2,1,0,21,0,2,3,0,3.46857663
1,13,2,0,4,6,0,2,6,0,3.238901257
